country,year,GDP_per_capita,GDP_growth,Primary_enrollment,Secondary_enrollment,Tertiary_enrollment,Education_expenditure,Population,YoY_GDP_per_capita,YoY_Primary_enrollment,YoY_Secondary_enrollment,YoY_Tertiary_enrollment
IND,2013,1399.4537980287,6.38610640094825,113.416778564453,69.9568023681641,24.3906383514404,3.84467005729675,1295829511.0,4.98,1.47,-0.52,-2.2
IND,2014,1484.31640682913,7.41022760508854,111.584541320801,75.3183288574219,25.991325378418,3.89878034591675,1312277191.0,6.06,-1.62,7.66,6.56
IND,2015,1583.99815907985,7.99625378571471,112.937843322754,74.9483337402344,27.2845668792725,4.11499166488647,1328024498.0,6.72,1.21,-0.49,4.98
IND,2016,1694.46534973825,8.25630550179086,119.512832641602,76.119987487793,27.3043575286865,4.256516456604,1343944296.0,6.97,5.82,1.56,0.07
IND,2017,1788.69770318446,6.79538341897911,117.868171691895,74.5972671508789,27.9090518951416,4.30639696121216,1359657400.0,5.56,-1.38,-2.0,2.21
IND,2018,1883.35772705062,6.45385134497769,101.097955965022,75.7847900390625,28.5316867828369,4.3769326210022,1374659064.0,5.29,-14.23,1.59,2.23
IND,2019,1936.03067741067,3.87143694070356,99.5039236144817,75.5255813598633,29.0233592987061,3.89732360839844,1389030312.0,2.8,-1.58,-0.34,1.72
IND,2020,1806.50110583878,-5.77772470686801,101.291253449929,77.6271551845716,29.8196392059326,4.04014158248901,1402617695.0,-6.69,1.8,2.78,2.74
IND,2021,1965.30943437506,9.68959249192875,102.316123319201,80.6246396929286,31.5741767883301,4.63514137268066,1414203896.0,8.79,1.01,3.86,5.88
IND,2022,2086.07688562779,6.9870393257555,111.084455603874,81.1778611796872,32.6703071594238,4.12072849273682,1425423212.0,6.14,8.57,0.69,3.47
JPN,2000,31430.6311303282,2.76464755143648,,,,3.46011996269226,126843000.0,,,,
JPN,2001,31476.052066579,0.386103426145752,,,,3.40082001686096,127149000.0,0.14,,,
JPN,2002,31416.1241772435,0.0419624993125609,,,,3.40898990631104,127445000.0,-0.19,,,
JPN,2003,31830.2175849262,1.53512549928013,,,,3.46662998199463,127718000.0,1.32,,,
JPN,2004,32515.1158024317,2.1861156944216,,,,3.42611002922058,127761000.0,2.15,,,
JPN,2005,33098.5474664872,1.80390087227372,,,,3.31493997573853,127773000.0,1.79,,,
JPN,2006,33531.5185630775,1.37235012762038,,,,3.27667999267578,127854000.0,1.31,,,
JPN,2007,33990.0360341685,1.48396941163492,,,,3.27934002876282,128001000.0,1.37,,,
JPN,2008,33557.6454041531,-1.22428900072828,,,,3.27241992950439,128063000.0,-1.27,,,
JPN,2009,31651.0837739853,-5.69323635882266,,,,3.5559778213501,128047000.0,-5.68,,,
JPN,2010,32942.2020783725,4.09791791930137,,,,3.59951996803284,128070000.0,4.08,,,
JPN,2011,33011.13423011,0.0238095237748297,,,,3.60527992248535,127833000.0,0.21,,,
JPN,2012,33518.444936892,1.37475099920874,,,,3.41945004463196,127629000.0,1.54,,,
JPN,2013,34239.8862473683,2.0051001767726,102.255889892578,101.781173706055,62.8381881713867,3.40875005722046,127445000.0,2.15,,,
JPN,2014,34386.905855287,0.296205514142628,102.415283203125,101.813980102539,62.7269897460938,3.41529989242554,127276000.0,0.43,0.16,0.03,-0.18
JPN,2015,34960.6393843385,1.56062669674904,102.41911315918,102.200416564941,62.4726600646973,3.31221008300781,127141000.0,1.67,0.0,0.38,-0.41
JPN,2016,35242.1993771881,0.753826745903538,102.216911315918,101.167999267578,63.1872291564941,3.14643001556396,127076000.0,0.81,-0.2,-1.01,1.14
JPN,2017,35861.9728545838,1.67533175166503,102.254829406738,101.882888793945,62.4629783630371,3.13057994842529,126972000.0,1.76,0.04,0.71,-1.15
JPN,2018,36138.5290824719,0.643391023460339,102.099906921387,102.425148010254,62.2089385986328,3.07782006263733,126811000.0,0.77,-0.15,0.53,-0.41
JPN,2019,36043.7844013365,-0.402169200910933,102.652282714844,102.670066833496,62.1184997558594,3.15533995628357,126633000.0,-0.26,0.54,0.24,-0.15
JPN,2020,34650.7967802766,-4.14711889947692,102.736831665039,102.844802856445,62.1358413696289,3.30628991127014,126261000.0,-3.86,0.08,0.17,0.03
JPN,2021,35701.4542716142,2.55932023865617,102.218322753906,102.155380249023,63.1702690124512,3.33563995361328,125681593.0,3.03,-0.5,-0.67,1.66
JPN,2022,36202.639274898,0.954736937781391,102.158706665039,102.337966918945,64.6288299560547,3.23762130737305,125124989.0,1.4,-0.06,0.18,2.31
MEX,2000,9581.96970210753,5.02928399378261,109.118301391602,71.1195831298828,20.5259704589844,3.80870008468628,98625552.0,,,,
MEX,2001,9398.35074355724,-0.450845253215945,109.028007507324,72.8832092285156,21.3776397705078,4.0313401222229,100099099.0,-1.92,-0.08,2.48,4.15
MEX,2002,9242.27886130016,-0.236588001922641,109.220031738281,75.1482925415039,22.3153591156006,4.24307012557983,101548624.0,-1.66,0.18,3.11,4.39
MEX,2003,9221.99666693097,1.18554486709559,109.264152526855,78.5541915893555,23.0477905273438,4.83262014389038,102978515.0,-0.22,0.04,4.53,3.28
MEX,2004,9421.28975988024,3.56544100946846,108.834548950195,79.7827072143555,23.7031497955322,4.51204013824463,104394131.0,2.16,-0.39,1.56,2.84
MEX,2005,9491.51730225718,2.11324712586392,108.534042358398,80.6305389404297,24.130989074707,4.63395023345947,105811504.0,0.75,-0.28,1.06,1.8
MEX,2006,9813.8280424425,4.80501352746852,108.129272460938,82.7013931274414,24.5689697265625,4.4931697845459,107253666.0,3.4,-0.37,2.57,1.82
MEX,2007,9877.69532644737,2.07786393438754,108.726860046387,84.0887069702148,25.1474304199219,4.47921991348267,108774360.0,0.65,0.55,1.68,2.35
MEX,2008,9826.3421836048,0.943331863036903,109.446380615234,86.0763092041016,25.7789402008057,4.60609006881714,110374288.0,-0.52,0.66,2.36,2.51
MEX,2009,9074.1188145564,-6.29525055780502,110.722198486328,85.9423217773438,26.2105903625488,4.94933986663818,111999721.0,-7.66,1.17,-0.16,1.67
MEX,2010,9389.06722084275,4.9713345832195,110.995216369629,87.2729263305664,27.1670207977295,4.93695020675659,113623895.0,3.47,0.25,1.55,3.65
MEX,2011,9575.93437788582,3.44404505794418,111.058860778809,88.3800888061523,28.0361595153809,4.90405988693237,115243504.0,1.99,0.06,1.27,3.2
MEX,2012,9782.51776305354,3.55321075993527,111.073516845703,90.6936187744141,29.3496494293213,4.88348007202148,116818208.0,2.16,0.01,2.62,4.68
MEX,2013,9738.71059803658,0.852101559410627,110.109268188477,93.2623062133789,30.3301601409912,4.50858020782471,118343573.0,-0.45,-0.87,2.83,3.34
MEX,2014,9862.48125444199,2.50376350288664,108.573143005371,97.3196868896484,31.2052898406982,5.06808996200562,119784261.0,1.27,-1.4,4.35,2.89
MEX,2015,10021.2386118827,2.70232342550646,106.963432312012,100.982269287109,31.9718608856201,5.05087995529175,121072306.0,1.61,-1.48,3.76,2.46
MEX,2016,10100.5021214015,1.77249323845399,106.391220092773,102.871368408203,38.589771270752,4.75795984268188,122251351.0,0.79,-0.53,1.87,20.7
MEX,2017,10193.7727193457,1.87172853327193,105.797607421875,105.11018371582,40.3390693664551,4.39752006530762,123400057.0,0.92,-0.56,2.18,4.53
MEX,2018,10296.8690937052,1.97208210249194,105.188163757324,105.964653015137,41.6382789611816,4.13945007324219,124573711.0,1.01,-0.58,0.81,3.22
MEX,2019,10159.4448355881,-0.392690521579212,105.095039367676,105.515609741211,43.0441398620605,,125762982.0,-1.33,-0.09,-0.42,3.38
MEX,2020,9234.64362485294,-8.3540345574586,104.517730712891,102.58154296875,45.1654510498047,4.50059986114502,126799054.0,-9.1,-0.55,-2.78,4.93
MEX,2021,9728.05680032556,6.04848344290505,103.358810424805,98.3202514648438,45.6506195068359,4.24952983856201,127648148.0,5.34,-1.11,-4.15,1.07
MEX,2022,10011.2545383826,3.68911109348025,102.004783630371,98.3576583862305,46.4061317443848,,128613117.0,2.91,-1.31,0.04,1.65
NGA,2000,1421.67987952013,5.01593475931159,99.2021102905273,24.7493305206299,,,126382494.0,,,,
NGA,2001,1465.45720342309,5.91768464920368,95.9370880126953,27.319450378418,,,129862595.0,3.08,-3.29,10.38,
NGA,2002,1644.39518877632,15.3291557409559,97.0674209594727,29.9248199462891,,,133471989.0,12.21,1.18,9.54,
NGA,2003,1717.2145111176,7.34719496799485,98.1725769042969,,9.57164001464844,,137202644.0,4.43,1.14,0.0,
NGA,2004,1824.80269456773,9.25055822917993,99.183952331543,35.275520324707,9.82485008239746,,141057045.0,6.27,1.03,17.88,2.65
NGA,2005,1889.25175325817,6.43851652538319,99.7802734375,35.1121101379395,10.43577003479,,145017253.0,3.53,0.6,-0.46,6.22
NGA,2006,1949.15856804565,6.05942803202912,100.187828063965,34.4249801635742,,,149077334.0,3.17,0.41,-1.96,0.0
NGA,2007,2020.83316299454,6.59113036068734,91.4314422607422,31.5662994384766,,,153267261.0,3.68,-8.74,-8.3,0.0
NGA,2008,2098.28339220667,6.7644727778017,82.380500793457,34.8519096374512,,,157595014.0,3.83,-9.9,10.41,0.0
NGA,2009,2204.6072560373,8.03692510099067,83.4956970214844,38.4990310668945,,,162049464.0,5.07,1.35,10.46,0.0
NGA,2010,2315.46676509662,8.00565591628646,83.0165863037109,43.3236885070801,9.60007953643799,0.496685653924942,166642886.0,5.03,-0.57,12.53,-8.01
NGA,2011,2370.97657091803,5.30792420289512,88.0855102539062,44.6314888000488,10.1537199020386,0.564658761024475,171379598.0,2.4,6.11,3.02,5.77
NGA,2012,2403.65387896923,4.23006117493168,89.3999862670898,46.1335983276367,,0.549233078956604,176200625.0,1.38,1.49,3.37,0.0
NGA,2013,2495.34106573748,6.67133539306172,91.3719711303711,54.8829689025879,,0.534206748008728,181049443.0,3.81,2.21,18.97,0.0
NGA,2014,2583.6155695814,6.30971865525467,87.4456405639648,44.5147514343262,,0.470742553472519,185896915.0,3.54,-4.3,-18.89,0.0
NGA,2015,2585.73360671797,2.65269329543003,83.7498270610008,45.6085815429688,,0.436954915523529,190671878.0,0.08,-4.23,2.46,0.0
NGA,2016,2481.81490350326,-1.61686894906529,81.9161682128906,40.9102096557617,,0.393045634031296,195443700.0,-4.02,-2.19,-10.3,0.0
NGA,2017,2441.71236404487,0.80588661910221,76.4630992205934,,11.5785512924194,0.396354019641876,200254579.0,-1.62,-6.66,0.0,14.03
NGA,2018,2431.77857832567,1.92275734200651,84.6760635375977,42.1684494018555,11.8107748031616,0.419998496770859,204938755.0,-0.41,10.74,3.08,2.01
NGA,2019,2431.53528472982,2.20842927714881,83.2573913283786,,,0.358478993177414,209485641.0,-0.01,-1.68,0.0,0.0
NGA,2020,2337.57587388074,-1.79425308274458,87.3721008300781,45.889949798584,,0.359637647867203,213996181.0,-3.86,4.94,8.83,0.0
NGA,2021,2372.57314465346,3.64718654072446,86.7234268188477,47.2372283935547,,0.381919115781784,218529286.0,1.5,-0.74,2.94,0.0
NGA,2022,2398.98622787065,3.25168140827093,,,,0.348516702651978,223150896.0,1.11,0.0,0.0,0.0
PAK,2000,1049.54229686852,4.2600880111325,63.4712295532227,,,1.83782005310059,154879127.0,,,,
PAK,2001,1057.86767778646,3.65135017083765,63.471809387207,,,,159270907.0,0.79,0.0,,
PAK,2002,1059.04171024589,2.59481668445784,63.8420181274414,,,,163222549.0,0.11,0.58,,
PAK,2003,1090.27523993746,5.40131087314342,65.7692565917969,19.9118404388428,2.38838005065918,,167110248.0,2.95,3.02,,
PAK,2004,1146.99632842666,7.83125556961251,69.646858215332,21.9085197448731,3.0025999546051,1.44337999820709,171286000.0,5.2,5.9,10.03,25.72
PAK,2005,1201.23359367214,7.2765744364722,73.1828079223633,22.8122806549072,4.37540006637573,1.67058002948761,175453212.0,4.73,5.08,4.13,45.72
PAK,2006,1243.94142602543,6.05163767569996,69.8638076782227,27.5696792602539,4.45320987701416,1.98055994510651,179682690.0,3.56,-4.54,20.85,1.78
PAK,2007,1265.35567539842,4.4448143398844,74.2201995849609,29.4775695800781,5.02788019180298,2.23465991020203,184493231.0,1.72,6.24,6.92,12.9
PAK,2008,1258.05188934452,2.1204410433083,73.9127197265625,29.6895599365234,4.97444009780884,2.27263998985291,189499113.0,-0.58,-0.41,0.72,-1.06
PAK,2009,1269.07432116444,3.47255059567348,74.1731033325195,29.5907192230225,6.09046983718872,2.17916011810303,194376534.0,0.88,0.35,-0.33,22.44
PAK,2010,1256.69482201323,1.50171752152883,74.5181025649786,29.8961453275523,,2.05268001556396,199239047.0,-0.98,0.47,1.03,0.0
PAK,2011,1261.83161907857,2.68011685421705,71.0259884181485,30.3576824820896,7.46075391769409,2.00100994110107,203746065.0,0.41,-4.69,1.54,22.5
PAK,2012,1275.48806898966,3.02758391088629,70.7852546541412,31.2602005004883,8.49672698974609,1.97879004478455,207667125.0,1.08,-0.34,2.97,13.89
PAK,2013,1309.70080446386,4.36686504978387,70.2436408942136,32.1165109008871,8.89682579040527,2.23698997497559,211073978.0,2.68,-0.77,2.74,4.71
PAK,2014,1343.30778121043,4.11642817161422,74.3189018516843,33.214222759511,8.92643165588379,2.2043399810791,214264647.0,2.57,5.8,3.42,0.33
PAK,2015,1380.47020838317,4.21794209572506,74.8479908789247,35.1742522238373,8.61171054840088,2.38609004020691,217290883.0,2.77,0.71,5.9,-3.53
PAK,2016,1452.18658269177,6.57383828511043,79.8399701958586,36.3533679861146,8.47824573516846,2.41721177101135,220138869.0,5.2,6.67,3.35,-1.55
PAK,2017,1495.26187528032,4.43262590683975,78.8430583504664,35.8526761779574,8.80055046081543,2.13665676116943,223273967.0,2.97,-1.25,-1.38,3.8
PAK,2018,1561.68169819559,6.15170261099519,82.0333064173511,37.7495130334641,8.39241695404053,2.33216953277588,226928892.0,4.44,4.05,5.29,-4.64
PAK,2019,1573.8330826937,2.49763692943365,83.1845752333307,39.6166540049859,11.3472347259521,2.21491765975952,230800899.0,0.78,1.4,4.95,35.21
PAK,2020,1526.00597486307,-1.27408744338709,,,11.944239616394,2.05718231201172,235001746.0,-3.04,0.0,0.0,5.26
PAK,2021,1595.02792175422,6.51388575852702,84.3684597161784,41.8552345316015,12.5983591079712,1.6874612569809,239477801.0,4.52,1.42,5.65,5.48
PAK,2022,1642.28066974826,4.7781068690358,82.6790063159857,42.3586853238267,10.6203098297119,1.97444903850555,243700667.0,2.96,-2.0,1.2,-15.7
PHL,2000,1793.34760866258,4.38250483347254,110.60082244873,,,3.16440010070801,79625397.0,,,,
PHL,2001,1807.70892532174,3.04923150985866,109.193840026855,77.2201309204102,30.4657897949219,2.92463994026184,81401488.0,0.8,-1.27,,
PHL,2002,1837.25429294391,3.71625500158383,108.097808837891,81.2801971435547,30.6726207733154,2.89222002029419,83068889.0,1.63,-1.0,5.26,0.68
PHL,2003,1892.82162002816,5.08691113513073,107.838088989258,82.6391525268555,29.875,2.93517994880676,84731835.0,3.02,-0.24,1.67,-2.6
PHL,2004,1978.3448914123,6.56922851180626,106.663467407227,84.0311737060547,29.3516693115234,2.46983003616333,86394504.0,4.52,-1.09,1.68,-1.75
PHL,2005,2037.8776606782,4.94250511877678,105.968521118164,82.600227355957,28.5942401885986,2.32806992530823,88015962.0,3.01,-0.65,-1.7,-2.58
PHL,2006,2110.42044789942,5.31641682136939,103.892189025879,80.3750915527344,28.8363800048828,2.42579007148743,89508986.0,3.56,-1.96,-2.69,0.85
PHL,2007,2209.34651092393,6.51929155018938,103.435592651367,79.6534729003906,,2.48517990112305,91075184.0,4.69,-0.44,-0.9,0.0
PHL,2008,2264.94629082173,4.34448730509183,105.310882568359,80.5744400024414,29.071460723877,2.58282995223999,92699095.0,2.52,1.81,1.16,0.82
PHL,2009,2256.72554844721,1.44832306275669,107.67162322998,83.8893585205078,28.1930503845215,2.53777003288269,94384250.0,-0.36,2.24,4.11,-3.02
PHL,2010,2373.14312085009,7.33449996514402,,,29.4096050262451,,96337125.0,5.16,0.0,0.0,4.32
PHL,2011,2416.75212076537,3.85823282420755,,,30.8261947631836,,98248614.0,1.84,0.0,0.0,4.82
PHL,2012,2533.74141971272,6.89695170786769,,,31.3085117340088,,100175512.0,4.84,0.0,0.0,1.56
PHL,2013,2654.41506946871,6.75053130394745,,,33.7904281616211,,102076336.0,4.76,0.0,0.0,7.93
PHL,2014,2776.92005916931,6.34798748029741,109.671516584806,86.1352400723449,35.9550590515137,2.66454243659973,103767130.0,4.62,1.86,2.68,6.41
PHL,2015,2909.85818014474,6.34830971539886,108.664395096777,86.6409470884308,38.1037750244141,2.8305230140686,105312992.0,4.79,-0.92,0.59,5.98
PHL,2016,3076.33741880211,7.14945675286656,106.215741316229,87.1297234985317,40.4857482910156,3.3012809753418,106735719.0,5.72,-2.25,0.56,6.25
PHL,2017,3247.45038795053,6.93098832521765,103.182550401369,84.5040588378906,35.4054260253906,3.9638409614563,108119693.0,5.56,-2.86,-3.01,-12.55
PHL,2018,3410.93647986368,6.34148557098946,98.0921404522994,82.0352410959823,29.428638458252,3.85502767562866,109465287.0,5.03,-4.93,-2.92,-16.88
PHL,2019,3575.88170930212,6.11852566118505,95.9793329033507,87.5707840643522,31.2367649078369,3.40748643875122,110804683.0,4.84,-2.15,6.75,6.14
PHL,2020,3198.6669001424,-9.5182947406494,95.7995145963986,89.2450874983032,32.8472557067871,3.85829043388367,112081264.0,-10.55,-0.19,1.91,5.16
PHL,2021,3350.97587601524,5.71473313426225,90.6099091855424,87.131517608917,34.8456192016602,3.87249755859375,113100950.0,4.76,-5.42,-2.37,6.08
PHL,2022,3577.70136587922,7.58098212785563,91.8715546202869,93.6653339656569,39.5887565612793,3.57960081100464,113964338.0,6.77,1.39,7.5,13.61
RUS,2000,5323.66650390625,10.0000668136515,110.809799194336,,55.2136611938477,2.93979001045227,146596869.0,,,,
RUS,2001,5618.95556640625,5.10005122572568,115.666496276855,,60.3866996765137,3.10601997375488,145976482.0,5.55,4.38,,9.37
RUS,2002,5910.171875,4.69999190914258,122.04638671875,,65.0104217529297,3.83502006530762,145306497.0,5.18,5.52,,7.66
RUS,2003,6370.45361328125,7.29995234528189,126.574638366699,94.6366500854492,69.0352096557617,3.67853999137878,144648618.0,7.79,3.71,,6.19
RUS,2004,6856.67822265625,7.19994786954857,,88.130989074707,69.818717956543,3.54786992073059,144067316.0,7.63,0.0,-6.87,1.13
RUS,2005,7323.38525390625,6.39996544799469,96.7937927246094,86.7092514038086,72.2228012084961,3.77192997932434,143518814.0,6.81,-23.53,-1.61,3.44
RUS,2006,7949.89697265625,8.20006825456321,96.5280838012695,86.4854736328125,73.4398880004883,3.86626005172729,143049637.0,8.55,-0.27,-0.26,1.69
RUS,2007,8640.40625,8.49997776916511,96.1058807373047,86.5527572631836,76.1305465698242,,142805114.0,8.69,-0.44,0.08,3.66
RUS,2008,9093.7001953125,5.19996926404957,95.3222122192383,87.0486373901367,77.5339736938477,4.10174989700317,142742366.0,5.25,-0.82,0.57,1.84
RUS,2009,8381.8681640625,-7.79999391271275,95.5198287963867,89.8769302368164,77.8685607910156,4.47064161300659,142785348.0,-7.83,0.21,3.25,0.43
RUS,2010,8755.1201171875,4.49999999920672,,,,3.8476243019104,142849468.0,4.45,0.0,0.0,0.0
RUS,2011,9120.8203125,4.30002918567749,96.1334075927734,94.5758895874023,80.162971496582,3.71261262893677,143018195.0,4.18,0.64,5.23,2.95
RUS,2012,9464.0107421875,4.02408615746921,97.2622299194336,95.5411224365234,80.5323486328125,3.79310011863708,143378447.0,3.76,1.17,1.02,0.46
RUS,2013,9601.537109375,1.75542214874298,96.9484100341797,95.999382019043,82.8009567260742,3.76382994651794,143805638.0,1.45,-0.32,0.48,2.82
RUS,2014,9493.8125,0.736267221765672,97.4962692260742,95.6056289672852,84.5181427001953,4.01387977600098,144237223.0,-1.12,0.57,-0.41,2.07
RUS,2015,9277.7138671875,-1.97271922580408,98.3827819824219,96.3292617797852,84.2355728149414,3.83402991294861,144640716.0,-2.28,0.91,0.76,-0.33
RUS,2016,9269.3193359375,0.193690071260534,98.3341293334961,95.9142684936523,83.8600387573242,3.76044011116028,145015460.0,-0.09,-0.05,-0.43,-0.45
RUS,2017,9418.9140625,1.82579006401834,100.767601013184,97.5206298828125,81.7051010131836,4.68990993499756,145293260.0,1.61,2.47,1.67,-2.57
RUS,2018,9674.787109375,2.80724541059601,102.068557739258,99.2135009765625,81.5681076049805,4.67819976806641,145398106.0,2.72,1.29,1.74,-0.17
RUS,2019,9882.0244140625,2.19807571335009,101.832336425781,100.471740722656,80.9520721435547,3.69561433792114,145453291.0,2.14,-0.23,1.27,-0.76
RUS,2020,9632.3251953125,-2.65365450102773,102.763046264648,92.7522506713867,57.2232894897461,4.01641845703125,145245148.0,-2.53,0.91,-7.68,-29.31
RUS,2021,10206.9453125,5.61429037578345,101.908531188965,93.3415603637695,54.9542503356934,3.99480700492859,144746762.0,5.97,-0.83,0.64,-3.97
RUS,2022,10030.0390625,-2.06971152527731,101.136070251465,93.9353866577148,53.9151916503906,4.05402755737305,144236933.0,-1.73,-0.76,0.64,-1.89
USA,2000,48616.25462578,4.07758575804293,,,,6.08564949035645,282162411.0,,,,
USA,2001,48597.4246142005,0.955538346430316,,,,6.29892301559448,284968955.0,-0.04,,,
USA,2002,48967.3661201159,1.70044732363073,,,,6.35995531082153,287625193.0,0.76,,,
USA,2003,49905.5233074236,2.795605965883,,,,6.3286075592041,290107933.0,1.92,,,
USA,2004,51348.3473376223,3.84777169205226,,,,6.2537636756897,292805298.0,2.89,,,
USA,2005,52649.5713054684,3.483549937943,101.8740234375,95.0524826049805,80.6348266601562,6.17098331451416,295516599.0,2.53,,,
USA,2006,53596.3152372,2.78453963938148,,,,6.16402912139893,298379912.0,1.8,0.0,0.0,0.0
USA,2007,54152.8292651299,2.00385829825838,,,,6.24331855773926,301231207.0,1.04,0.0,0.0,0.0
USA,2008,53703.9628961266,0.113587248258867,,,,6.43608617782593,304093966.0,-0.83,0.0,0.0,0.0
USA,2009,51863.6183411923,-2.57650023426996,,,,6.73869848251343,306771529.0,-3.43,0.0,0.0,0.0
USA,2010,52821.4047643404,2.6951925838264,,,,6.6945538520813,309327143.0,1.85,0.0,0.0,0.0
USA,2011,53259.2552138539,1.56440685438301,,,,6.49768352508545,311583481.0,0.83,0.0,0.0,0.0
USA,2012,54080.2286497215,2.28911338767897,,,,6.25388622283936,313877662.0,1.54,0.0,0.0,0.0
USA,2013,54844.2425797154,2.11783009919849,99.455436706543,96.1864929199219,88.7264175415039,6.22925806045532,316059947.0,1.41,-2.37,1.19,10.03
USA,2014,55817.5632471958,2.52381981441982,99.6733779907227,96.9245376586914,88.6268692016602,6.12920570373535,318386329.0,1.77,0.22,0.77,-0.11
USA,2015,57040.2082136605,2.94555045455233,100.299911499023,97.6525497436523,88.8894119262695,4.93063020706177,320738994.0,2.19,0.63,0.75,0.3
USA,2016,57658.6708825722,1.81945147474293,101.362861633301,98.7699279785156,88.8350524902344,4.78327989578247,323071755.0,1.08,1.06,1.14,-0.06
USA,2017,58703.1440780161,2.45762230322211,101.821441650391,98.9523391723633,88.1673889160156,5.09296989440918,325122128.0,1.81,0.45,0.18,-0.75
USA,2018,60127.2102762459,2.96650506916633,101.256561279297,99.2755813598633,88.2991790771484,4.89502000808716,326838199.0,2.43,-0.55,0.33,0.15
USA,2019,61400.5481543687,2.58382533018855,100.981300354004,100.063430786133,87.8887100219727,4.95746994018555,328329953.0,2.12,-0.27,0.79,-0.46
USA,2020,59493.1459820135,-2.16302913866514,100.305793762207,100.509819030762,87.5676574707031,5.39998006820679,331526933.0,-3.11,-0.67,0.45,-0.37
USA,2021,62996.2893837444,6.05505293304576,98.3054885864258,101.192489624023,84.8550872802734,5.42829990386963,332048977.0,5.89,-1.99,0.68,-3.1
USA,2022,64342.1179383761,2.51237531983308,96.9717330932617,97.4734878540039,79.361930847168,,333271411.0,2.14,-1.36,-3.68,-6.47
